Aula,Situazione,AP1,AP2,AP3,AP4,AP5,AP6,AP8,AP9,AP13,AP14,AP15,AP16,AP19,AP20,AP21,AP22,AP23,AP24,AP27,AP28,AP36,AP37,AP38,AP39,AP41,AP42,AP44
E2,Crowded,-42.0,-59.0,,,-80.0,-87.0,,,-69.0,-80.0,-78.0,-94.0,-86.0,,,,-87.0,,-75.0,-92.0,-67.0,-69.0,-81.0,,,,
E2,Crowded,-44.0,-56.0,,,-80.0,-87.0,,,-66.0,-83.0,-80.0,-94.0,-86.0,,,,-87.0,,-75.0,-92.0,-55.0,-75.0,-81.0,,,,
E2,Crowded,-43.0,-54.0,,,-76.0,-87.0,,,-67.0,-83.0,-85.0,-94.0,-88.0,,,,-87.0,,-75.0,-92.0,-52.0,-72.0,-81.0,,,,
E2,Crowded,-41.0,-56.0,,,-84.0,-87.0,,,-67.0,-81.0,-85.0,-94.0,-88.0,,,,-87.0,,-70.0,-95.0,-61.0,-69.0,-81.0,,,,
E2,Crowded,-39.0,-50.0,,,-84.0,-87.0,,,-67.0,-86.0,-85.0,-94.0,-84.0,,,,-87.0,,-70.0,-94.0,-56.0,-68.0,,,,,
E2,Crowded,-32.0,-51.0,,,-84.0,-87.0,,,-75.0,-88.0,-85.0,-94.0,-84.0,,,,-87.0,,-70.0,-94.0,-56.0,-71.0,,,,,
E2,Crowded,-37.0,-55.0,,,-88.0,-87.0,,,-76.0,-87.0,-85.0,-94.0,-84.0,,,,-87.0,,-70.0,-91.0,-55.0,-68.0,,,,,
E2,Crowded,-39.0,-50.0,,,-75.0,,,,-71.0,-77.0,-85.0,-96.0,-84.0,,,,-87.0,,-70.0,-91.0,-55.0,-73.0,,,,,
E2,Crowded,-36.0,-52.0,,,-75.0,,,,-71.0,-76.0,-85.0,-94.0,-84.0,,,,-87.0,,-70.0,-96.0,-55.0,-67.0,,,,,
E2,Crowded,-40.0,-54.0,,,-75.0,,,,-71.0,-79.0,-84.0,-94.0,-87.0,,,,,,-76.0,-96.0,-52.0,-66.0,,,,,
E2,Crowded,-41.0,-61.0,,,-75.0,,,,-73.0,-83.0,-84.0,-94.0,-87.0,,,,,,-76.0,-96.0,-54.0,-67.0,,,,,
E2,Crowded,-43.0,-49.0,,,-82.0,,,,-78.0,-81.0,-86.0,-94.0,-87.0,,,,,,-73.0,-96.0,-53.0,-71.0,,,,-92.0,
E2,Crowded,-36.0,-52.0,,,-85.0,,,,-70.0,-79.0,-86.0,-94.0,-87.0,,,,,,-73.0,-92.0,-52.0,-71.0,,,,-92.0,
E2,Crowded,-36.0,-56.0,,,-79.0,,,,-70.0,-75.0,-86.0,-94.0,-87.0,,,,,,-73.0,-92.0,-52.0,-69.0,,,,-92.0,
E2,Crowded,-37.0,-50.0,,,-81.0,,,,-73.0,-78.0,-85.0,-94.0,-87.0,,,,,,-73.0,-93.0,-60.0,-69.0,,,,-92.0,
E2,Crowded,-43.0,-60.0,,,-81.0,-92.0,,,-76.0,-87.0,-85.0,-94.0,-87.0,,,,,,-82.0,-95.0,-52.0,-65.0,,,,-92.0,
E2,Crowded,-46.0,-52.0,,,-81.0,-92.0,,,-76.0,-83.0,-85.0,-94.0,-87.0,,,,,,-82.0,-95.0,-49.0,-73.0,,,,-92.0,
E2,Crowded,-39.0,-51.0,,,-82.0,-92.0,,,-74.0,-79.0,-85.0,,-87.0,,,,,,-82.0,-91.0,-52.0,-69.0,,,,-92.0,
E2,Crowded,-41.0,-54.0,,,-82.0,-92.0,,,-74.0,-86.0,-85.0,,,,,,,,-81.0,-91.0,-50.0,-63.0,,,,-92.0,
E2,Crowded,-42.0,-64.0,,,-82.0,-92.0,,,-74.0,-78.0,-85.0,,,,,,,,-82.0,-91.0,-56.0,-70.0,,,,-92.0,
E2,Crowded,-43.0,-57.0,,,-84.0,-92.0,,,-77.0,-76.0,-85.0,,,,,,,,-82.0,-91.0,-60.0,-72.0,,,,-92.0,
E2,Crowded,-45.0,-61.0,,,-84.0,-92.0,,,-73.0,-78.0,-85.0,,,,,,,,-82.0,-91.0,-55.0,-70.0,,,,,
E2,Crowded,-48.0,-62.0,,,-85.0,-92.0,,,-73.0,-80.0,-85.0,,,,,,,,-82.0,-91.0,-55.0,-68.0,,,,,
E2,Crowded,-46.0,-65.0,,,-85.0,-92.0,,,-73.0,-79.0,,,,,,,,,-82.0,-93.0,-55.0,-70.0,,,,,
E2,Crowded,-48.0,-56.0,,,-85.0,-92.0,,,-75.0,-82.0,,,,,,,,,-82.0,-93.0,-52.0,-65.0,,,,,
E2,Crowded,-46.0,-53.0,,,-85.0,-88.0,,,-76.0,-84.0,,,,,,,,,-82.0,-93.0,-52.0,-65.0,,,,,
E2,Crowded,-42.0,-57.0,,,-85.0,-88.0,,,-73.0,-79.0,,,,,,,,,-82.0,-92.0,-59.0,-68.0,,,,,
E2,Crowded,-42.0,-53.0,,,-83.0,-90.0,,,-71.0,-84.0,-86.0,,,,,,,,-80.0,-92.0,-55.0,-67.0,,,,,
E2,Crowded,-39.0,-52.0,,,-85.0,-90.0,,,-72.0,-82.0,-86.0,,,,-87.0,,,,-80.0,-92.0,-52.0,-72.0,,,-85.0,,
E2,Crowded,-40.0,-63.0,,,-80.0,-91.0,,,-73.0,-83.0,-84.0,,,,-87.0,,,,-80.0,-92.0,-59.0,-64.0,,,-85.0,,
E2,Crowded,-42.0,-56.0,,,-80.0,-85.0,,,-72.0,-82.0,-84.0,,,,-87.0,,,,-80.0,-92.0,-53.0,-71.0,,,-85.0,,
E2,Crowded,-37.0,-58.0,,,-76.0,-86.0,,,-72.0,-76.0,-84.0,,,,-87.0,,,,-80.0,-90.0,-55.0,-66.0,,,-85.0,,
E2,Crowded,-42.0,-56.0,,,-76.0,-86.0,,,-71.0,-78.0,-82.0,,,,-87.0,,,,-80.0,-90.0,-54.0,-70.0,,,-85.0,,
E2,Crowded,-41.0,-59.0,,,-81.0,-78.0,,,-72.0,-77.0,-82.0,-93.0,,,-87.0,,,,-80.0,-91.0,-62.0,-72.0,,,-85.0,,
E2,Crowded,-40.0,-54.0,,,-81.0,-78.0,,,-72.0,-82.0,-82.0,-93.0,,,-87.0,,,,-80.0,-87.0,-56.0,-77.0,,,-85.0,,
E2,Crowded,-38.0,-63.0,,,-79.0,-78.0,,,-70.0,-75.0,-82.0,-93.0,,,-87.0,,,,-80.0,-90.0,-56.0,-73.0,,,-85.0,,
E2,Crowded,-42.0,-62.0,,,-76.0,-83.0,,,-72.0,-73.0,-82.0,-91.0,,,-87.0,,,,-80.0,-90.0,-63.0,-73.0,,,-85.0,,
E2,Crowded,-43.0,-62.0,,,-77.0,-83.0,,,-69.0,-74.0,-79.0,-92.0,-86.0,,,,,,,-90.0,-54.0,-74.0,,,,,
E2,Crowded,-42.0,-61.0,,,-79.0,-83.0,,,-69.0,-75.0,-79.0,-92.0,-86.0,,,,,,,-90.0,-56.0,-72.0,,,,,
E2,Crowded,-47.0,-61.0,,,-79.0,-83.0,,,-65.0,-81.0,-79.0,-92.0,-86.0,,,,,,-72.0,-91.0,-53.0,-72.0,,,,,
E2,Crowded,-42.0,-59.0,,,-79.0,-83.0,,,-71.0,-76.0,-79.0,-92.0,-86.0,,,,,,-72.0,-91.0,-61.0,-72.0,,,,,
E2,Crowded,-40.0,-65.0,,,-77.0,-83.0,,,-71.0,-74.0,-79.0,-92.0,-86.0,,,,,,-72.0,-86.0,-51.0,-72.0,,,,,
E2,Crowded,-41.0,-57.0,,,-77.0,-83.0,,,-70.0,-74.0,-80.0,-92.0,-86.0,,,,,,-72.0,-86.0,-53.0,-72.0,,,,,
E2,Crowded,-44.0,-60.0,,,-77.0,-83.0,,,-69.0,-71.0,-80.0,-95.0,-86.0,,,,,,-72.0,-93.0,-53.0,-77.0,,,,,
E2,Crowded,-49.0,-60.0,,,-75.0,-83.0,,,-70.0,-70.0,-80.0,-97.0,-86.0,,,,,,-72.0,-84.0,-59.0,-77.0,,,,,
E2,Crowded,-51.0,-65.0,,,-78.0,-82.0,,,-67.0,-69.0,-80.0,-90.0,-86.0,,,,,,-72.0,-81.0,-67.0,-77.0,,,,,
E2,Crowded,-43.0,-64.0,,,-78.0,-82.0,,,-69.0,-70.0,-80.0,-92.0,,,,,,,-72.0,-93.0,-54.0,-77.0,,,,,
E3,Crowded,-66.0,-78.0,,,-63.0,-78.0,,,-60.0,-46.0,-74.0,-87.0,,,,-97.0,,-91.0,-64.0,-74.0,-75.0,-91.0,,-93.0,,,
E3,Crowded,-66.0,-76.0,,,-69.0,-70.0,,,-55.0,-52.0,-75.0,-85.0,,,,-97.0,,-90.0,-64.0,-74.0,-75.0,-91.0,-74.0,-92.0,,,
E3,Crowded,-64.0,-79.0,,,-59.0,-66.0,,,-46.0,-36.0,-67.0,-83.0,,,-80.0,-97.0,,-90.0,-63.0,-75.0,-80.0,-91.0,-78.0,-93.0,,,
E3,Crowded,-58.0,-80.0,,,-59.0,-68.0,,,-39.0,-34.0,-67.0,-81.0,,,-80.0,-97.0,-83.0,-88.0,-65.0,-68.0,-68.0,-91.0,-78.0,-95.0,,,
E3,Crowded,-70.0,-81.0,,,-70.0,-71.0,,,-47.0,-44.0,-73.0,-83.0,,,-80.0,-97.0,-83.0,-89.0,-65.0,-78.0,-77.0,-91.0,-78.0,-94.0,,,
E3,Crowded,-69.0,-81.0,,,-70.0,-76.0,,,-48.0,-48.0,-74.0,-91.0,-85.0,,-81.0,-97.0,-86.0,-89.0,-65.0,-79.0,-77.0,-91.0,-76.0,-94.0,,,
E3,Crowded,-70.0,-82.0,,,-70.0,-79.0,,,-48.0,-48.0,-79.0,-86.0,-85.0,,-83.0,-97.0,-86.0,-89.0,-65.0,-77.0,-77.0,-91.0,-76.0,-93.0,,,
E3,Crowded,-61.0,-79.0,,,-66.0,-80.0,,,-53.0,-58.0,-79.0,-84.0,-85.0,,-83.0,-97.0,-86.0,-89.0,-66.0,-77.0,-75.0,-91.0,-76.0,-93.0,,,
E3,Crowded,-61.0,-79.0,,,-66.0,-78.0,,,-53.0,-46.0,-79.0,-93.0,-85.0,,-83.0,-97.0,-83.0,-89.0,-62.0,-78.0,-75.0,-91.0,-76.0,-94.0,,,
E3,Crowded,-58.0,-72.0,,,-71.0,-84.0,,,-54.0,-52.0,-74.0,-93.0,-85.0,,-83.0,-97.0,-82.0,-94.0,-60.0,-78.0,-71.0,-91.0,-84.0,-94.0,,,
E3,Crowded,-69.0,-76.0,,,-75.0,-76.0,,,-51.0,-59.0,-82.0,-86.0,-85.0,,-86.0,,-83.0,-92.0,-71.0,-72.0,-76.0,,-90.0,-94.0,,,
E3,Crowded,-63.0,-74.0,,,-64.0,-83.0,,,-49.0,-59.0,-72.0,-87.0,-85.0,,-86.0,,-83.0,-92.0,-62.0,-85.0,-72.0,,-83.0,-94.0,,,
E3,Crowded,-64.0,-78.0,,,-76.0,-79.0,,,-56.0,-50.0,-79.0,-86.0,-85.0,,-86.0,,-83.0,-92.0,-62.0,-85.0,-77.0,,-83.0,-94.0,,,
E3,Crowded,-59.0,-77.0,,,-70.0,-82.0,,,-52.0,-59.0,-73.0,-95.0,-85.0,,-86.0,,-82.0,-92.0,-60.0,-79.0,-76.0,-87.0,-83.0,-94.0,,,
E3,Crowded,-55.0,-69.0,,,-69.0,-78.0,,,-54.0,-49.0,-80.0,-89.0,-85.0,,-87.0,,-82.0,-92.0,-67.0,-81.0,-76.0,-87.0,-85.0,-94.0,,,
E3,Crowded,-55.0,-73.0,,,-69.0,-77.0,,,-51.0,-59.0,-77.0,-91.0,-84.0,,-87.0,,-80.0,-92.0,-63.0,-74.0,-76.0,-87.0,-83.0,-94.0,,,
E3,Crowded,-63.0,-76.0,,,-69.0,-74.0,,,-53.0,-41.0,-78.0,-87.0,-84.0,,-83.0,,-84.0,-92.0,-64.0,-80.0,-81.0,-87.0,-83.0,-96.0,,,
E3,Crowded,-63.0,-76.0,,,-68.0,-79.0,,,-53.0,-48.0,-75.0,-87.0,-84.0,,-83.0,,-84.0,-92.0,-60.0,-73.0,-81.0,-87.0,-83.0,-96.0,,,
E3,Crowded,-65.0,-75.0,,,-68.0,-73.0,,,-45.0,-49.0,-75.0,-85.0,-84.0,,-79.0,,-81.0,-94.0,-63.0,-69.0,-81.0,-87.0,-83.0,-96.0,,,
E3,Crowded,-61.0,-80.0,,,-69.0,-75.0,,,-49.0,-49.0,-78.0,-90.0,-84.0,,-79.0,,-81.0,-91.0,-63.0,-72.0,-81.0,-87.0,-83.0,-96.0,,,
E3,Crowded,-66.0,-79.0,,,-69.0,-77.0,,,-48.0,-40.0,-80.0,-90.0,-84.0,,-79.0,,-81.0,-92.0,-64.0,-67.0,-75.0,-87.0,-83.0,-92.0,,,
E3,Crowded,-67.0,-81.0,,,-70.0,-76.0,,,-48.0,-52.0,-76.0,-94.0,-84.0,,-79.0,,-81.0,-92.0,-60.0,-67.0,-75.0,-87.0,-83.0,-92.0,,,
E3,Crowded,-68.0,-81.0,,,-65.0,-72.0,,,-49.0,-47.0,-76.0,-89.0,-84.0,,-79.0,,-81.0,-91.0,-55.0,-70.0,-81.0,-87.0,-84.0,-92.0,,,
E3,Crowded,-66.0,-84.0,,,-65.0,-72.0,,,-49.0,-54.0,-77.0,-93.0,-84.0,,-84.0,,-81.0,-94.0,-55.0,-77.0,-81.0,,-84.0,-92.0,,,
E3,Crowded,-66.0,-80.0,,,-73.0,-72.0,,,-56.0,-50.0,-83.0,-91.0,,,-84.0,,-81.0,-94.0,-59.0,-67.0,-81.0,-87.0,-86.0,-92.0,,,
E3,Crowded,-57.0,-76.0,,,-73.0,-81.0,,,-53.0,-42.0,-83.0,-92.0,,,-84.0,,-81.0,-94.0,-54.0,-59.0,-73.0,-87.0,-81.0,-92.0,,,
E3,Crowded,-64.0,-76.0,,,-73.0,-73.0,,,-53.0,-42.0,-78.0,-91.0,,,-81.0,,-81.0,-94.0,-60.0,-71.0,-78.0,-87.0,-77.0,-96.0,,,
E3,Crowded,-61.0,-87.0,,,-70.0,-80.0,,,-50.0,-44.0,-78.0,-88.0,,,-86.0,,,-93.0,-60.0,-76.0,-78.0,-87.0,-84.0,-96.0,,,
E3,Crowded,-64.0,-87.0,,,-70.0,-73.0,,,-45.0,-45.0,-77.0,-84.0,,,-86.0,,,-93.0,-62.0,-70.0,-77.0,-87.0,-85.0,-92.0,,,
E3,Crowded,-68.0,-80.0,,,-62.0,-77.0,,,-42.0,-55.0,-67.0,-80.0,,,-86.0,,,-93.0,-63.0,-79.0,-77.0,-91.0,-85.0,-93.0,,,
E3,Crowded,-65.0,-80.0,,,-62.0,-74.0,,,-41.0,-45.0,-67.0,-87.0,,,-86.0,,,-93.0,-63.0,-69.0,-79.0,-91.0,-85.0,-96.0,,,
E3,Crowded,-65.0,-72.0,,,-72.0,-74.0,,,-55.0,-50.0,-76.0,-88.0,,,-86.0,,,-93.0,-58.0,-71.0,-78.0,-91.0,-84.0,-96.0,,,
E3,Crowded,-62.0,-74.0,,,-72.0,-75.0,,,-52.0,-49.0,-81.0,-92.0,,,-86.0,,,-93.0,-58.0,-75.0,-78.0,-91.0,-84.0,-96.0,,,
E3,Crowded,-68.0,-78.0,,,-74.0,-79.0,,,-50.0,-47.0,-76.0,-86.0,,,-80.0,,,-95.0,-68.0,-72.0,-82.0,-91.0,-84.0,-96.0,,,
E3,Crowded,-58.0,-74.0,,,-73.0,-75.0,,,-52.0,-49.0,-75.0,-86.0,,,-80.0,,,-90.0,-68.0,-72.0,-82.0,-87.0,-81.0,-96.0,,,
E3,Crowded,-54.0,-75.0,,,-71.0,-74.0,,,-46.0,-46.0,-75.0,-85.0,,,-80.0,,,-94.0,-68.0,-66.0,-80.0,-87.0,-81.0,-96.0,,,
E3,Crowded,-59.0,-75.0,,,-74.0,-69.0,,,-50.0,-47.0,-75.0,-87.0,,,-80.0,,-79.0,-92.0,-67.0,-76.0,-71.0,-87.0,-81.0,-94.0,,,
E3,Crowded,-59.0,-80.0,,,-71.0,-77.0,,,-49.0,-57.0,-70.0,-83.0,,,-81.0,,-83.0,-92.0,-63.0,-79.0,-70.0,-87.0,-81.0,-96.0,,,
E3,Crowded,-62.0,-78.0,,,-76.0,-76.0,,,-52.0,-50.0,-76.0,-77.0,,,-81.0,,-81.0,-92.0,-65.0,-79.0,-78.0,-87.0,-81.0,-91.0,,,
E3,Crowded,-62.0,-79.0,,,-76.0,-78.0,,,-49.0,-59.0,-70.0,-89.0,,,-78.0,,-81.0,-94.0,-71.0,-81.0,-78.0,-87.0,-75.0,-91.0,,,
E3,Crowded,-64.0,-79.0,,,-76.0,-78.0,,,-52.0,-47.0,-70.0,-82.0,,,-82.0,,-81.0,-94.0,-71.0,-80.0,-79.0,-87.0,-76.0,-93.0,,,
E3,Crowded,-62.0,-80.0,,,-65.0,-79.0,,,-53.0,-46.0,-70.0,-87.0,,,-82.0,,-81.0,-91.0,-61.0,-74.0,-75.0,-87.0,-76.0,-93.0,,,
E3,Crowded,-66.0,-75.0,,,-63.0,-71.0,,,-53.0,-49.0,-73.0,-86.0,,,-82.0,,-81.0,-93.0,-61.0,-76.0,-77.0,-87.0,-76.0,-93.0,-86.0,,
E3,Crowded,-66.0,-76.0,,,-63.0,-75.0,,,-55.0,-61.0,-73.0,-86.0,,,-82.0,,-81.0,-93.0,-61.0,-75.0,-77.0,-87.0,-76.0,-93.0,-86.0,,
E3,Crowded,-62.0,-79.0,,,-65.0,-73.0,,,-51.0,-47.0,-73.0,-86.0,,,-82.0,,-81.0,-93.0,-67.0,-75.0,-77.0,-89.0,-82.0,-93.0,-86.0,,
E3,Crowded,-62.0,-75.0,,,-69.0,-82.0,,,-54.0,-50.0,-76.0,-88.0,,,-82.0,,-83.0,-93.0,-67.0,-71.0,-74.0,-89.0,-82.0,-93.0,-86.0,,
E3,Crowded,-64.0,-80.0,,,-69.0,-74.0,,,-51.0,-44.0,-77.0,-88.0,,,-82.0,,-83.0,-89.0,-67.0,-75.0,-73.0,-89.0,-82.0,-93.0,-86.0,,
E3,Crowded,-60.0,-80.0,,,-69.0,-75.0,,,-46.0,-42.0,-77.0,-88.0,,,-82.0,,-83.0,-92.0,-64.0,-72.0,-73.0,-89.0,-82.0,-93.0,-86.0,,
E3,Crowded,-63.0,-73.0,,,-75.0,-67.0,,,-54.0,-48.0,-77.0,-87.0,,,-86.0,,-83.0,-93.0,-65.0,-67.0,-75.0,-89.0,-82.0,-93.0,-86.0,,
E3,Crowded,-59.0,-77.0,,,-75.0,-71.0,,,-44.0,-42.0,-71.0,-87.0,,,-79.0,,-83.0,-92.0,-54.0,-68.0,-75.0,-89.0,-81.0,,-86.0,,
Corridor,Crowded,,-93.0,,,-72.0,-67.0,,,-72.0,-82.0,-55.0,-63.0,,,,-82.0,,-92.0,-65.0,-79.0,,,,-96.0,,,
Corridor,Crowded,-76.0,-93.0,,,-65.0,-73.0,,,-69.0,-81.0,-52.0,-66.0,,,-68.0,-86.0,-81.0,-92.0,-64.0,-85.0,-87.0,,,-96.0,,,
Corridor,Crowded,-69.0,-93.0,,,-69.0,-68.0,,,-72.0,-80.0,-53.0,-71.0,-78.0,,-71.0,-85.0,-85.0,-92.0,-74.0,-81.0,-86.0,,-80.0,-96.0,,,
Corridor,Crowded,-74.0,-93.0,,,-62.0,-69.0,,,-69.0,-81.0,-55.0,-66.0,-78.0,,-71.0,-81.0,-85.0,-92.0,-72.0,-83.0,-83.0,,-87.0,-96.0,-83.0,,
Corridor,Crowded,-74.0,-93.0,,,-61.0,-75.0,,,-69.0,-84.0,-49.0,-71.0,-78.0,,-67.0,-81.0,-85.0,-92.0,-76.0,-89.0,-83.0,,-87.0,-96.0,-87.0,,
Corridor,Crowded,-74.0,-87.0,,,-70.0,-69.0,,,-71.0,-84.0,-66.0,-70.0,-78.0,,-67.0,-77.0,-82.0,-92.0,-76.0,-83.0,-83.0,,-86.0,-96.0,-87.0,,
Corridor,Crowded,-74.0,-87.0,,,-71.0,-79.0,,,-74.0,-85.0,-64.0,-79.0,-78.0,,-67.0,-76.0,-86.0,-92.0,-76.0,-91.0,-83.0,,-89.0,-96.0,-87.0,,
Corridor,Crowded,-74.0,-96.0,,,-69.0,-79.0,,,-74.0,-84.0,-71.0,-76.0,-78.0,,-65.0,-83.0,-87.0,-92.0,-74.0,-93.0,-83.0,,-90.0,-96.0,-87.0,,
Corridor,Crowded,-76.0,-96.0,-86.0,,-74.0,-83.0,,,-80.0,-92.0,-67.0,-74.0,-78.0,,-70.0,-84.0,-82.0,,-72.0,-90.0,-83.0,,-90.0,,-87.0,,
Corridor,Crowded,-76.0,-96.0,-81.0,,-76.0,-81.0,,,-80.0,-86.0,-70.0,-87.0,-78.0,,-64.0,-84.0,-82.0,,-80.0,-91.0,-87.0,,-85.0,,-87.0,,
Corridor,Crowded,-76.0,-96.0,-91.0,,-76.0,-88.0,,,-80.0,-82.0,-78.0,-82.0,,,-67.0,-80.0,-85.0,,-82.0,-94.0,-87.0,,-85.0,,-87.0,,
Corridor,Crowded,-76.0,-93.0,-86.0,,-76.0,-86.0,,,-80.0,-89.0,-78.0,-87.0,,,-67.0,-81.0,-85.0,,-77.0,-93.0,-87.0,,-85.0,,-87.0,,
Corridor,Crowded,-76.0,-93.0,-86.0,,-76.0,-77.0,-90.0,,-76.0,-80.0,-71.0,-87.0,,,-67.0,-81.0,-85.0,,-79.0,-93.0,-86.0,,-85.0,,,,
Corridor,Crowded,-76.0,-92.0,-86.0,,-75.0,-80.0,-90.0,,-78.0,-85.0,-67.0,-73.0,,,-68.0,-89.0,-85.0,,-84.0,-94.0,-86.0,,-85.0,,,,
Corridor,Crowded,-76.0,-93.0,-86.0,,-76.0,-74.0,-90.0,,-69.0,-78.0,-69.0,-73.0,,,-68.0,-81.0,-85.0,,-75.0,-92.0,-86.0,,-85.0,,,,
Corridor,Crowded,-76.0,-92.0,-86.0,,-71.0,-74.0,-90.0,,-70.0,-80.0,-62.0,-74.0,-85.0,,-68.0,-74.0,-85.0,,-75.0,-83.0,-86.0,,-86.0,,,,
Corridor,Crowded,-77.0,-90.0,-86.0,,-70.0,-72.0,-90.0,,-68.0,-77.0,-65.0,-73.0,-85.0,,-66.0,-84.0,-85.0,,-68.0,-82.0,-86.0,,-86.0,,,,
Corridor,Crowded,-75.0,-90.0,-86.0,,-72.0,-72.0,-90.0,,-74.0,-79.0,-62.0,-71.0,-85.0,,-63.0,-84.0,-86.0,,-68.0,-77.0,-86.0,,-86.0,,-83.0,,
Corridor,Crowded,-75.0,-87.0,-86.0,,-72.0,-72.0,-90.0,,-70.0,-67.0,-51.0,-66.0,-77.0,,-62.0,-80.0,-87.0,,-68.0,-81.0,-86.0,,-86.0,,-84.0,-96.0,
Corridor,Crowded,-72.0,-89.0,-86.0,,-60.0,-72.0,-90.0,,-69.0,-64.0,-62.0,-67.0,-90.0,,-72.0,-85.0,-86.0,-89.0,-68.0,-84.0,-86.0,,-85.0,,-84.0,-92.0,
Corridor,Crowded,-72.0,-86.0,,,-60.0,-66.0,-90.0,,-62.0,-71.0,-48.0,-72.0,-85.0,,-68.0,-82.0,-82.0,-93.0,-67.0,-88.0,-86.0,,-82.0,,-83.0,-92.0,
Corridor,Crowded,-69.0,-85.0,,,-60.0,-67.0,,,-64.0,-65.0,-64.0,-74.0,-80.0,,-66.0,-90.0,-81.0,-92.0,-68.0,-76.0,,,-81.0,-95.0,-83.0,-91.0,
Corridor,Crowded,-73.0,-82.0,,,-57.0,-66.0,,,-61.0,-64.0,-68.0,-80.0,-86.0,-98.0,-83.0,-93.0,-79.0,-92.0,-76.0,-78.0,-86.0,,-81.0,-93.0,-83.0,-91.0,
Corridor,Crowded,-73.0,-76.0,,,-56.0,-65.0,,,-57.0,-68.0,-70.0,-76.0,-86.0,-98.0,-73.0,-93.0,-83.0,-88.0,-76.0,-78.0,-86.0,,-71.0,-83.0,-81.0,-97.0,
Corridor,Crowded,-73.0,-77.0,,,-66.0,-60.0,,,-60.0,-66.0,-76.0,-79.0,-82.0,-98.0,-83.0,-90.0,-82.0,-86.0,-70.0,-78.0,-83.0,,-82.0,-82.0,-81.0,-97.0,
Corridor,Crowded,-63.0,-79.0,,,-51.0,-58.0,,,-60.0,-69.0,-66.0,-83.0,-79.0,-98.0,-78.0,-90.0,-82.0,-91.0,-70.0,-78.0,-79.0,,-74.0,-76.0,-81.0,-93.0,
Corridor,Crowded,-62.0,-70.0,,,-69.0,-75.0,,,-61.0,-74.0,-78.0,-87.0,-79.0,-98.0,-78.0,-94.0,-82.0,-91.0,-70.0,-78.0,-77.0,,-85.0,-91.0,-81.0,-93.0,
Corridor,Crowded,-54.0,-69.0,,,-67.0,-72.0,,,-66.0,-76.0,-71.0,-91.0,-79.0,-98.0,-78.0,-93.0,-82.0,-93.0,-71.0,-78.0,-77.0,,-86.0,-92.0,-81.0,-93.0,
Corridor,Crowded,-60.0,-70.0,,,-65.0,-75.0,,,-68.0,-74.0,-78.0,-91.0,-86.0,-98.0,-78.0,-93.0,-82.0,-93.0,-82.0,-92.0,-72.0,,-78.0,-94.0,-81.0,-93.0,
Corridor,Crowded,-63.0,-64.0,,,-69.0,-78.0,,,-65.0,-69.0,-80.0,-91.0,-86.0,-98.0,-78.0,-93.0,-82.0,-93.0,-82.0,-92.0,-73.0,,-78.0,-94.0,-81.0,-93.0,
Corridor,Crowded,-51.0,-68.0,,,-68.0,-79.0,,,-72.0,-80.0,-80.0,-91.0,-80.0,-88.0,-78.0,-93.0,-86.0,-93.0,-82.0,-92.0,-64.0,,-78.0,-92.0,-81.0,-93.0,
Corridor,Crowded,-50.0,-65.0,,,-77.0,-82.0,,,-76.0,-78.0,-80.0,-91.0,-79.0,-88.0,-83.0,-92.0,-86.0,-93.0,-87.0,-92.0,-64.0,,-78.0,-92.0,-81.0,-93.0,
Corridor,Crowded,-58.0,-71.0,,,-77.0,-84.0,,,-74.0,-83.0,-76.0,-86.0,-73.0,-88.0,-78.0,-92.0,-86.0,-93.0,-80.0,-92.0,-71.0,,-83.0,-92.0,,-94.0,
Corridor,Crowded,-49.0,-60.0,,,-77.0,-84.0,,,-74.0,-82.0,-76.0,-94.0,-73.0,-88.0,-86.0,-92.0,-86.0,-93.0,-80.0,-92.0,-69.0,,-89.0,-92.0,,-94.0,
Corridor,Crowded,-49.0,-71.0,,,-75.0,-84.0,,,-75.0,-85.0,-73.0,-93.0,-73.0,-88.0,-86.0,-92.0,-86.0,-93.0,-80.0,-92.0,-68.0,,-84.0,-92.0,-86.0,-94.0,
Corridor,Crowded,-51.0,-67.0,,,-77.0,-79.0,,,-76.0,-81.0,-79.0,-93.0,-73.0,-93.0,-86.0,-92.0,-86.0,-93.0,-80.0,-92.0,-71.0,-80.0,-84.0,-92.0,-87.0,-93.0,
Corridor,Crowded,-50.0,-70.0,,,-76.0,-81.0,,,-76.0,-81.0,-79.0,-87.0,-80.0,-93.0,-86.0,-94.0,-86.0,-93.0,-80.0,-92.0,-71.0,-80.0,-84.0,-92.0,-87.0,-94.0,
Corridor,Crowded,-62.0,-72.0,,,-84.0,-81.0,,,-76.0,-79.0,-82.0,-90.0,-80.0,-94.0,-83.0,-94.0,-86.0,-93.0,-80.0,-94.0,-71.0,-80.0,-84.0,-92.0,-87.0,-95.0,
Corridor,Crowded,-47.0,-68.0,,,-80.0,-82.0,,,-76.0,-77.0,-79.0,-90.0,-78.0,-93.0,-83.0,-94.0,-86.0,,-80.0,-96.0,-72.0,-80.0,-84.0,-92.0,-87.0,-95.0,
Corridor,Crowded,-54.0,-68.0,,,-73.0,-79.0,,,-72.0,-78.0,-79.0,-84.0,-78.0,-93.0,-84.0,-94.0,-86.0,,-83.0,-96.0,-74.0,-80.0,-81.0,-95.0,-87.0,-95.0,
